Randomizer Version: 4.6.1-HAL
Random Seed: 99248410065537
Settings String: 322AAgEAQH8AP8AAgEEAAEeRAABFAAAFABABAABAAAAAAAAAAAAMgQyAQAICTIGBAAyAAIAC0VtZXJhbGQgKFUpPZRG/+PDOIo=

--Randomized Evolutions--
BULBASAUR       -> IVYSAUR        
216 TEDDIURSA     |TM01 FOCUS PUNCH |               - |               - |             - |TM05 ROAR |TM06 TOXIC |        - |TM08 BULK UP |               - |TM10 HIDDEN POWER |TM11 SUNNY DAY |TM12 TAUNT |            - |            - |              - |                - |TM17 PROTECT |TM18 RAIN DANCE |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |TM26 EARTHQUAKE |TM27 RETURN |TM28 DIG |           - |               - |TM31 BRICK BREAK |TM32 DOUBLE TEAM |           - |              - |                - |               - |             - |              - |             - |TM40 AERIAL ACE |TM41 TORMENT |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |TM46 THIEF |              - |              - |          - |            - |HM01 CUT |       - |        - |HM04 STRENGTH |         - |HM06 ROCK SMASH |             - |        - |
217 URSARING      |TM01 FOCUS PUNCH |               - |               - |             - |TM05 ROAR |TM06 TOXIC |        - |TM08 BULK UP |               - |TM10 HIDDEN POWER |TM11 SUNNY DAY |TM12 TAUNT |            - |            - |TM15 HYPER BEAM |                - |TM17 PROTECT |TM18 RAIN DANCE |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |TM26 EARTHQUAKE |TM27 RETURN |TM28 DIG |           - |               - |TM31 BRICK BREAK |TM32 DOUBLE TEAM |           - |              - |                - |               - |             - |              - |TM39 ROCK TOMB |TM40 AERIAL ACE |TM41 TORMENT |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |TM46 THIEF |              - |              - |          - |            - |HM01 CUT |       - |        - |HM04 STRENGTH |         - |HM06 ROCK SMASH |             - |        - |
218 SLUGMA        |               - |               - |               - |             - |        - |TM06 TOXIC |        - |           - |               - |TM10 HIDDEN POWER |TM11 SUNNY DAY |         - |            - |            - |              - |TM16 LIGHT SCREEN |TM17 PROTECT |              - |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |              - |TM27 RETURN |       - |           - |               - |               - |TM32 DOUBLE TEAM |TM33 REFLECT |              - |TM35 FLAMETHROWER |               - |             - |TM38 FIRE BLAST |             - |              - |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |         - |              - |              - |          - |TM50 OVERHEAT |       - |       - |        - |            - |         - |HM06 ROCK SMASH |             - |        - |
219 MAGCARGO      |               - |               - |               - |             - |        - |TM06 TOXIC |        - |           - |               - |TM10 HIDDEN POWER |TM11 SUNNY DAY |         - |            - |            - |TM15 HYPER BEAM |TM16 LIGHT SCREEN |TM17 PROTECT |              - |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |TM26 EARTHQUAKE |TM27 RETURN |       - |           - |               - |               - |TM32 DOUBLE TEAM |TM33 REFLECT |              - |TM35 FLAMETHROWER |               - |TM37 SANDSTORM |TM38 FIRE BLAST |TM39 ROCK TOMB |              - |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |         - |              - |              - |          - |TM50 OVERHEAT |       - |       - |        - |HM04 STRENGTH |         - |HM06 ROCK SMASH |             - |        - |
220 SWINUB        |               - |               - |               - |             - |TM05 ROAR |TM06 TOXIC |TM07 HAIL |           - |               - |TM10 HIDDEN POWER |             - |         - |TM13 ICE BEAM |TM14 BLIZZARD |              - |TM16 LIGHT SCREEN |TM17 PROTECT |TM18 RAIN DANCE |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |TM26 EARTHQUAKE |TM27 RETURN |TM28 DIG |           - |               - |               - |TM32 DOUBLE TEAM |TM33 REFLECT |              - |                - |               - |TM37 SANDSTORM |              - |TM39 ROCK TOMB |              - |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |         - |              - |              - |          - |            - |       - |       - |        - |HM04 STRENGTH |         - |HM06 ROCK SMASH |             - |        - |
221 PILOSWINE     |               - |               - |               - |             - |TM05 ROAR |TM06 TOXIC |TM07 HAIL |           - |               - |TM10 HIDDEN POWER |             - |         - |TM13 ICE BEAM |TM14 BLIZZARD |TM15 HYPER BEAM |TM16 LIGHT SCREEN |TM17 PROTECT |TM18 RAIN DANCE |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |TM26 EARTHQUAKE |TM27 RETURN |TM28 DIG |           - |               - |               - |TM32 DOUBLE TEAM |TM33 REFLECT |              - |                - |               - |TM37 SANDSTORM |              - |TM39 ROCK TOMB |              - |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |         - |              - |              - |          - |            - |       - |       - |        - |HM04 STRENGTH |         - |HM06 ROCK SMASH |             - |        - |
222 CORSOLA       |               - |               - |TM03 WATER PULSE |TM04 CALM MIND |        - |TM06 TOXIC |TM07 HAIL |           - |               - |TM10 HIDDEN POWER |TM11 SUNNY DAY |         - |TM13 ICE BEAM |TM14 BLIZZARD |              - |TM16 LIGHT SCREEN |TM17 PROTECT |TM18 RAIN DANCE |              - |TM20 SAFEGUARD |TM21 FRUSTRATION |             - |             - |               - |           - |TM26 EARTHQUAKE |TM27 RETURN |TM28 DIG |TM29 PSYCHIC |TM30 SHADOW BALL |               - |TM32 DOUBLE TEAM |TM33 REFLECT |              - |                - |               - |TM37 SANDSTORM |              - |TM39 ROCK TOMB |              - |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |         - |              - |              - |          - |            - |       - |       - |HM03 SURF |HM04 STRENGTH |         - |HM06 ROCK SMASH |             - |        - |
223 REMORAID      |               - |               - |TM03 WATER PULSE |             - |        - |TM06 TOXIC |        - |           - |               - |TM10 HIDDEN POWER |TM11 SUNNY DAY |         - |TM13 ICE BEAM |TM14 BLIZZARD |TM15 HYPER BEAM |                - |TM17 PROTECT |TM18 RAIN DANCE |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |              - |TM27 RETURN |       - |TM29 PSYCHIC |               - |               - |TM32 DOUBLE TEAM |           - |              - |TM35 FLAMETHROWER |               - |             - |TM38 FIRE BLAST |             - |              - |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |TM46 THIEF |              - |              - |          - |            - |       - |       - |HM03 SURF |            - |         - |              - |HM07 WATERFALL |HM08 DIVE |
224 OCTILLERY     |               - |               - |TM03 WATER PULSE |             - |        - |TM06 TOXIC |        - |           - |TM09 BULLET SEED |TM10 HIDDEN POWER |TM11 SUNNY DAY |         - |TM13 ICE BEAM |TM14 BLIZZARD |TM15 HYPER BEAM |                - |TM17 PROTECT |TM18 RAIN DANCE |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |              - |TM27 RETURN |       - |TM29 PSYCHIC |               - |               - |TM32 DOUBLE TEAM |           - |              - |TM35 FLAMETHROWER |TM36 SLUDGE BOMB |             - |TM38 FIRE BLAST |             - |              - |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |TM46 THIEF |              - |              - |          - |            - |       - |       - |HM03 SURF |            - |         - |              - |HM07 WATERFALL |HM08 DIVE |
225 DELIBIRD      |TM01 FOCUS PUNCH |               - |TM03 WATER PULSE |             - |        - |TM06 TOXIC |TM07 HAIL |           - |               - |TM10 HIDDEN POWER |             - |         - |TM13 ICE BEAM |TM14 BLIZZARD |              - |                - |TM17 PROTECT |TM18 RAIN DANCE |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |              - |TM27 RETURN |       - |           - |               - |               - |TM32 DOUBLE TEAM |           - |              - |                - |               - |             - |              - |             - |TM40 AERIAL ACE |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |TM46 THIEF |              - |              - |          - |            - |       - |HM02 FLY |        - |            - |         - |              - |             - |        - |
226 MANTINE       |               - |               - |TM03 WATER PULSE |             - |        - |TM06 TOXIC |TM07 HAIL |           - |               - |TM10 HIDDEN POWER |             - |         - |TM13 ICE BEAM |TM14 BLIZZARD |              - |                - |TM17 PROTECT |TM18 RAIN DANCE |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |TM26 EARTHQUAKE |TM27 RETURN |       - |           - |               - |               - |TM32 DOUBLE TEAM |           - |              - |                - |               - |             - |              - |             - |TM40 AERIAL ACE |           - |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |         - |              - |              - |          - |            - |       - |       - |HM03 SURF |            - |         - |              - |HM07 WATERFALL |HM08 DIVE |
227 SKARMORY      |               - |               - |               - |             - |TM05 ROAR |TM06 TOXIC |        - |           - |               - |TM10 HIDDEN POWER |TM11 SUNNY DAY |TM12 TAUNT |            - |            - |              - |                - |TM17 PROTECT |              - |              - |             - |TM21 FRUSTRATION |             - |             - |               - |           - |              - |TM27 RETURN |       - |           - |               - |               - |TM32 DOUBLE TEAM |           - |              - |                - |               - |TM37 SANDSTORM |              - |             - |TM40 AERIAL ACE |TM41 TORMENT |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |TM46 THIEF |TM47 STEEL WING |              - |          - |            - |HM01 CUT |HM02 FLY |        - |            - |         - |HM06 ROCK SMASH |             - |        - |
228 HOUNDOUR      |               - |               - |               - |             - |TM05 ROAR |TM06 TOXIC |        - |           - |               - |TM10 HIDDEN POWER |TM11 SUNNY DAY |TM12 TAUNT |            - |            - |              - |                - |TM17 PROTECT |              - |              - |             - |TM21 FRUSTRATION |TM22 SOLARBEAM |TM23 IRON TAIL |               - |           - |              - |TM27 RETURN |       - |           - |TM30 SHADOW BALL |               - |TM32 DOUBLE TEAM |           - |              - |TM35 FLAMETHROWER |TM36 SLUDGE BOMB |             - |TM38 FIRE BLAST |             - |              - |TM41 TORMENT |TM42 FACADE |TM43 SECRET POWER |TM44 REST |TM45 ATTRACT |TM46 THIEF |              - |              - |TM49 SNATCH |TM50 OVERHEAT |       - |       - |        - |            - |         - |HM06 ROCK SMASH |             - |        - |
